geoid,ctblockgroup,centroid_lon,centroid_lat,medhinc_cy,avghinc_cy,gini_fy,totpop_cy,n01_bus,s23_emp,n37_sales
060730200352,200352,6251653.692932238,1975815.9023431814,160851,220323,24.4,1277,,,
060730200353,200353,6252867.658913354,1975202.1979502195,200001,242228,17.3,978,,,
060730200354,200354,6253161.369509421,1973458.5409695294,200001,281703,13.1,1512,,,
060730200355,200355,6257201.839387785,1973339.3980853388,184120,232043,20.6,1734,,,
060730200361,200361,6270234.398112656,2002788.13988777,43683,54096,38.7,1515,,,
060730200362,200362,6271001.864837163,2001033.5553691438,57079,73660,33.6,2044,,,
060730200371,200371,6269634.911857943,2000702.8505120233,79078,89155,33.3,1239,,,
060730200372,200372,6268175.766811545,1998205.472863236,72213,104424,40.8,3072,,,
060730200381,200381,6273414.904735294,2002959.4310100882,158251,191417,22.2,2956,,,
060730200382,200382,6280152.54255414,2006034.8122824994,135146,162832,26.3,2778,,,
060730200391,200391,6274665.231281374,2003385.0724202832,121338,159317,26.9,2188,,,
060730200401,200401,6284555.956957965,2005275.7647475703,152051,173075,30.1,2731,,,
060730200402,200402,6287269.333915955,2002886.5314555215,119564,159877,34.9,1497,,,
060730200411,200411,6284470.650218072,2001415.1959411143,104024,110230,27.4,1403,,,
060730200412,200412,6284896.687825755,1999966.6739093245,101822,111220,28.3,1624,,,
060730200421,200421,6265288.464232945,1983440.1948124038,156533,174106,20.4,1591,,,
060730200422,200422,6265956.439002527,1987472.8648000343,85240,132251,34.1,2171,,,
060730200431,200431,6277418.42467533,1982859.0025853438,190320,226037,17.9,3587,,,
060730200432,200432,6271770.637483656,1982534.9190428238,161776,203677,25.1,2844,,,
060730200441,200441,6280324.01271507,1990421.3327917627,155282,177984,26.9,1565,,,
060730200442,200442,6278372.844681206,1990663.4735501604,95057,107770,28.2,831,,,
060730200443,200443,6269412.792646305,1984280.5772500916,200001,231329,20.3,2977,,,
060730200444,200444,6276557.547582358,1987030.455074958,156945,194148,23.0,4163,,,
060730201051,201051,6301793.127018394,2004762.236589625,101350,129103,31.0,1337,,,
060730201052,201052,6302465.87414412,2001735.4713289754,104283,119291,28.2,1347,,,
060730201053,201053,6303777.466435473,1998658.0166588938,66756,93604,37.1,1663,,,
060730201061,201061,6305345.228905481,2000065.5937862005,120443,140763,28.1,2229,,,
060730201062,201062,6306284.138686343,1996782.4581585499,75119,93252,38.1,1713,,,
060730201071,201071,6308139.256797297,2001156.5731963946,103107,117319,33.1,2448,,,
060730201072,201072,6310091.711326875,1998830.7042105515,83565,102632,30.2,1761,,,
060730201081,201081,6304310.950917425,1993758.1461328156,61262,79658,31.6,1901,,,
060730201082,201082,6304273.3956676675,1994881.984282213,58164,96145,43.7,1234,,,
060730201083,201083,6305650.054117009,1994616.9078656267,62192,72861,33.5,1729,,,
060730201084,201084,6306900.622173049,1995058.7872798578,84719,109789,32.6,934,,,
060730201091,201091,6311515.590441735,1997829.3999639363,78595,82382,25.1,1122,,,
060730201092,201092,6313639.851271809,1998926.196532937,89921,102621,31.4,1441,,,
060730201093,201093,6308370.981503932,1995638.6153764213,114470,141544,28.8,1005,,,
060730201094,201094,6310061.701976149,1996615.5719631528,100356,114457,26.5,1575,,,
060730201101,201101,6311527.664870303,2005631.7899911401,122608,158027,31.4,3444,,,
060730201102,201102,6317934.523399035,2001615.8653544742,140239,154438,22.2,3010,,,
060730201103,201103,6321112.574057418,2013090.0266773487,131667,151513,26.6,1644,,,
060730201111,201111,6303562.808100308,2007583.510616674,113308,165495,29.1,1870,,,
060730201112,201112,6299925.4706352325,2014777.627510651,144645,195734,24.4,1174,,,
060730201113,201113,6305408.339800648,2013914.0731803074,123450,156196,29.2,1020,,,
060730202021,202021,6309793.424684853,1992916.4187128276,37783,54452,46.3,2538,,,
060730202022,202022,6310333.813511245,1991267.1791830023,53950,66901,40.5,1782,,,
060730202023,202023,6308561.865372209,1993806.312122952,40848,50730,44.0,1354,,,
060730202024,202024,6309546.660958028,1994305.8433887365,69838,77362,29.9,1070,,,
060730202061,202061,6313387.592281144,1996930.4185906083,103938,122634,25.4,1395,,,
060730202062,202062,6314144.192832645,1995849.1571465358,82572,91779,28.9,1636,,,
060730202063,202063,6314552.179603304,1994861.7699085074,39887,55719,40.4,1893,,,
060730202071,202071,6315984.344268919,1992217.880166673,57949,74504,34.6,2319,,,
060730202072,202072,6315264.804034008,1993732.1863741411,50270,57842,31.8,2787,,,
060730202081,202081,6315858.237281401,1997739.2139942786,85627,100605,33.7,2574,,,
060730202091,202091,6317130.805103263,1995940.4880841097,38316,49582,42.1,1667,,,
060730202092,202092,6317795.489324686,1994574.605823001,50939,61664,35.3,2209,,,
060730202093,202093,6317719.504970534,1993195.8472947218,55865,62033,32.1,971,,,
060730202101,202101,6319545.814567901,1998364.035968607,75243,89182,33.9,2177,,,
060730202102,202102,6319520.166988594,1996708.645234977,57549,75267,38.7,2882,,,
060730202111,202111,6311224.276897597,1995423.3379374663,111118,122176,28.3,1010,,,
060730202112,202112,6312506.3111712085,1993222.7751517394,82056,85186,32.2,2263,,,
060730202113,202113,6313446.887773768,1990777.4118041177,57189,92095,39.9,2330,,,
060730202114,202114,6314046.359911746,1991541.2658692969,37069,41423,39.9,1174,,,
060730202131,202131,6307654.487318804,1993402.451072122,54857,80148,39.6,1451,,,
060730202132,202132,6308740.948145448,1991137.8580672194,50923,73568,40.3,1356,,,
060730202133,202133,6308252.473322007,1992214.7363026089,51538,59759,38.9,1031,,,
060730202141,202141,6306062.666568379,1991428.8295570002,27067,39083,46.2,2479,,,
060730202142,202142,6305441.572945241,1992606.5260774507,58947,84749,40.1,784,,,
060730202143,202143,6306283.937014885,1989434.563866213,60447,66660,39.2,1049,,,
060730202144,202144,6307956.838960868,1990357.3465534046,28958,45006,49.0,1389,,,
060730203041,203041,6295017.137730107,2006208.5492193024,151527,182641,22.1,2390,,,
060730203042,203042,6290443.078682867,2005880.9701102225,166259,206394,23.8,902,,,
060730203043,203043,6296456.949865977,2002681.7569850623,95377,103083,29.2,2426,,,
060730203044,203044,6290151.819111448,2010314.500543586,128551,160553,26.3,2029,,,
060730203051,203051,6297609.304079466,2000319.007566636,126194,160455,29.6,2926,,,
060730203052,203052,6301641.746883547,1999236.6783396828,98589,114875,28.7,1766,,,
060730203053,203053,6296518.05290085,1998131.9279797014,71906,92057,29.7,1453,,,
060730203081,203081,6303023.4511132,1994760.0945677797,36166,47829,46.6,980,,,
060730203082,203082,6301843.325324018,1992872.3767869312,44441,72880,42.2,1609,,,
060730203083,203083,6301802.951155655,1995328.6671694925,38099,58904,46.5,3450,,,
060730203091,203091,6298123.900752469,1994127.99205469,96699,121217,33.0,2310,,,
060730203092,203092,6300527.628620191,1993741.3296725894,104986,116935,27.5,1713,,,
060730203101,203101,6283805.815289699,1992296.6231909473,80099,111645,36.8,6191,,,
060730203102,203102,6284532.962677588,1988204.8410938755,109613,143206,30.4,793,,,
060730203103,203103,6287974.874578806,1993210.8921196668,116735,140666,23.4,1653,,,
060730203111,203111,6290439.243197422,1989115.6480992557,60366,86999,42.9,1886,,,
060730203112,203112,6285488.857131397,1980370.0288583287,167712,201694,23.9,2164,,,
060730203121,203121,6290118.332437981,1973825.548594768,89237,128769,39.9,2562,,,
060730203122,203122,6298507.372018776,1982324.9103306625,84989,117701,35.5,1883,,,
060730203131,203131,6297694.442257198,1987878.0579592164,87355,130074,39.0,1832,,,
060730203132,203132,6298606.886536818,1985491.0358466532,41566,64683,45.5,1442,,,
060730204011,204011,6308438.125937078,1968618.6082725832,196930,286048,22.9,914,,,
060730204012,204012,6300564.125754639,1970363.692882192,124287,188187,29.2,1428,,,
060730204031,204031,6305634.518710332,1981934.0212838426,105673,124786,32.0,2343,,,
060730204032,204032,6308518.329443885,1978549.503348485,106122,120045,28.8,2242,,,
060730204041,204041,6300469.716639179,1983467.635289824,63229,88959,37.3,1547,,,
060730204042,204042,6303129.452536486,1981517.2538497427,102550,150459,27.2,1882,,,
060730204043,204043,6300080.8405774385,1978924.816608192,168251,222990,23.6,1924,,,
060730204051,204051,6302474.542096705,1975943.4955951448,140428,205113,26.5,1402,,,
060730204052,204052,6306820.352178096,1974227.267847146,135031,191871,26.9,2410,,,
060730205001,205001,6302838.9847401185,1985487.6740735664,79019,110173,37.2,1187,,,
060730205002,205002,6305382.968482669,1986164.981311821,76030,97058,37.0,2000,,,
060730205003,205003,6306537.07858076,1983732.3075831803,74035,105883,38.2,1869,,,
060730206011,206011,6309223.841368921,1985746.6060980323,81884,106942,31.1,1567,,,
060730206012,206012,6307389.909305554,1987528.2267121603,60871,87824,37.9,1789,,,
060730206013,206013,6308004.306565462,1985031.3839924806,51054,63217,38.5,2402,,,
060730206021,206021,6311365.335392499,1989983.9628550613,53136,58956,28.1,762,,,
060730206022,206022,6309488.154532155,1989228.7860094185,39326,55635,46.5,1540,,,
060730206023,206023,6310067.10677764,1987716.86925721,92857,128499,34.3,1511,,,
060730206024,206024,6312015.297071284,1987230.6144960765,104845,125420,28.2,1902,,,
060730207051,207051,6317281.534641679,1990987.623071312,108053,126194,30.8,1339,,,
060730207052,207052,6315446.29678919,1990112.0441778705,126286,137066,21.4,1146,,,
060730207053,207053,6314843.28771502,1985723.6623497761,137739,167343,24.8,2593,,,
060730207061,207061,6322432.0810858,1985532.194723059,142678,157849,25.2,1378,,,
060730207062,207062,6320368.107882124,1976533.451756536,163977,190842,22.7,2067,,,
060730207063,207063,6318066.07359759,1987858.0615452754,114039,163080,34.3,1041,,,
060730207064,207064,6316285.407042747,1978446.0180191651,159389,202236,29.1,2058,,,
060730207071,207071,6310897.071253646,1982410.060594159,60104,84031,40.4,1939,,,
060730207072,207072,6309108.577734406,1983161.1168523221,47399,101327,44.6,1108,,,
060730207073,207073,6311262.774274058,1984205.1684196459,88950,124681,34.4,1994,,,
060730207081,207081,6311974.361643927,1974868.0819096155,118203,156014,31.8,2362,,,
060730207082,207082,6312742.683100872,1980178.3059723447,112212,152004,33.7,1321,,,
060730207101,207101,6327718.313441607,1971599.1689058472,139268,192706,29.0,1777,,,
060730207111,207111,6347559.832624706,1987171.1476360513,154810,186788,25.4,2160,,,
060730207112,207112,6338397.451321131,2000912.0829570189,99214,133363,32.9,1394,,,
060730207121,207121,6319982.062962607,1993033.7892505836,107742,115580,20.9,1754,,,
060730207122,207122,6324805.896680569,1992367.9486164795,135526,154897,22.9,1618,,,
060730207123,207123,6322495.393398457,1996242.9265253495,110214,135755,35.0,1422,,,
060730208011,208011,6350050.267623953,1932812.6001156194,122129,177733,30.8,1076,,,
060730208012,208012,6352573.164269037,1963201.9608286396,177802,218448,19.4,2233,,,
060730208013,208013,6367200.179250851,1939921.9342674443,114692,141167,31.3,1910,,,
060730208051,208051,6366943.672032887,1953179.5337961186,96455,145512,31.6,1225,,,
060730208052,208052,6363702.257394129,1957035.5753322453,74692,94848,34.2,2416,,,
060730208061,208061,6368499.118449598,1962028.4974891255,99747,131211,32.8,1887,,,
060730208062,208062,6370894.140304044,1953096.417320133,85487,128454,37.6,1695,,,
060730208063,208063,6369709.180002239,1956717.8563889056,52257,82636,44.2,1260,,,
060730208064,208064,6371649.712971375,1958046.87244738,82241,96764,34.1,1263,,,
060730208071,208071,6381478.885353234,1976674.256492272,113512,144916,32.1,2212,,,
060730208072,208072,6402699.292632715,1972687.7560376807,122492,162162,26.0,804,,,
060730208101,208101,6402048.832561071,1959765.3948964532,166539,206913,20.9,1402,,,
060730208102,208102,6381028.6443113,1948027.315054901,111830,128314,27.2,729,,,
060730208103,208103,6387812.211708437,1950135.9461150072,116897,147692,23.9,1692,,,
060730208104,208104,6390377.096455975,1950969.93749978,132141,152752,23.2,1483,,,
060730208111,208111,6404857.857174728,1942745.7904446912,140936,155654,19.4,1671,,,
060730208112,208112,6391061.004111031,1939850.5501735583,116988,156891,24.3,2124,,,
060730208113,208113,6404249.207925765,1950936.0524410107,147792,176094,25.4,2046,,,
060730208121,208121,6374827.6042680545,1965744.9678757174,59449,87725,36.0,1976,,,
060730208131,208131,6374924.610460161,1956744.9165581805,98880,123051,27.1,1373,,,
060730208132,208132,6378797.323293361,1953265.053356612,121130,154700,28.8,1883,,,
060730208133,208133,6377928.232269003,1960225.6975662978,106861,128615,24.1,1721,,,
060730209021,209021,6448749.765628003,1919436.5439190299,70096,83124,31.4,656,,,
060730209022,209022,6480325.703022537,1885363.5613425898,116362,142612,27.9,1648,,,
060730209031,209031,6386535.904229967,2066136.7004700666,80899,127992,36.9,593,,,
060730209032,209032,6434746.666454481,2005361.2406520857,58517,89632,43.6,1254,,,
060730209033,209033,6442224.663559739,2068978.9843602139,55747,92756,45.7,1172,,,
060730209041,209041,6467662.405047996,1960804.5853367294,65314,75367,33.2,949,,,
060730209042,209042,6457223.819490171,1967443.4505425596,68815,89399,26.9,1001,,,
060730209043,209043,6455103.611718849,1951194.0486399343,59828,114151,43.3,501,,,
060730209044,209044,6432484.477484719,1966235.7387217928,63811,110513,43.8,795,,,
060730210011,210011,6518977.718652387,2030052.3061615673,55363,61322,22.8,617,,,
060730210012,210012,6520328.02601594,2007854.476067343,43741,53304,36.7,591,,,
060730210013,210013,6555260.377069463,1927834.28192576,40360,46423,34.5,869,,,
060730210021,210021,6533622.393562823,2071768.0141660664,159808,179913,14.8,841,,,
060730210022,210022,6573496.425151459,2027200.2335985352,106887,125769,33.3,1073,,,
060730211011,211011,6453511.73381659,1830743.3010000098,40040,90705,46.8,1411,,,
060730211012,211012,6488067.4460785985,1827692.1214614657,83926,99309,32.8,1935,,,
060730211013,211013,6502038.459709383,1812015.1616123493,87923,91049,29.2,1918,,,
060730211021,211021,6532921.141152936,1852903.7199254273,38428,74199,50.6,1930,,,
060730211022,211022,6574030.220832853,1809769.1315058377,41242,52160,41.2,800,,,
060730212021,212021,6442742.875379804,1896720.6183994187,110417,130878,27.0,2207,,,
060730212022,212022,6440291.721637523,1871637.78286336,68491,93601,36.9,926,,,
060730212041,212041,6393823.222382557,1871633.828367385,120834,148311,28.5,2611,,,
060730212042,212042,6415244.660368548,1879426.308340074,143582,187983,30.9,2968,,,
060730212051,212051,6396286.92063918,1883163.0743589564,117596,163510,31.3,2345,,,
060730212052,212052,6402800.501613891,1880531.7476321184,69281,92122,32.8,2236,,,
060730212053,212053,6404972.235598795,1884164.3625523811,82879,96754,31.4,2395,,,
060730212061,212061,6400329.372424973,1892974.8836297225,129236,164230,25.0,1844,,,
060730212062,212062,6413900.437542872,1893268.4281528478,150998,181624,23.6,1272,,,
060730213021,213021,6393945.719993768,1807580.7061171117,113254,136684,31.0,4547,,,
060730213022,213022,6394843.946985086,1841157.596460895,118955,136889,27.6,1358,,,
060730213023,213023,6414733.978572392,1851734.7707860938,108729,129749,32.1,1290,,,
060730213041,213041,6371865.646896206,1828594.4642855471,137185,192469,23.5,1625,,,
060730213042,213042,6372080.164912478,1841388.3231809258,155806,181719,24.2,1110,,,
060730213051,213051,6371341.361936863,1854360.1499675927,102847,141631,31.8,2321,,,
060730213052,213052,6359325.379651659,1847035.0789015885,149713,204902,26.5,1998,,,
060730213061,213061,6343637.6169969095,1822249.2235666774,200001,256406,16.9,2552,,,
060730213062,213062,6349585.785524848,1825795.0928145696,160103,204800,25.3,2079,,,
060730213063,213063,6354403.042850579,1837985.8867954472,99465,141644,42.7,1051,,,
060730214011,214011,6263222.7720424,1845680.9023711525,82246,105926,33.3,1597,,,
060730214012,214012,6261688.375577947,1848198.6708077742,108664,153612,31.4,1914,,,
060730214013,214013,6265304.69876183,1848551.4796298516,127222,186122,25.8,833,,,
060730214021,214021,6260846.533087051,1846821.9400593268,99173,155741,33.7,1576,,,
060730214022,214022,6260375.257161177,1844687.1715468385,101417,104608,38.2,1304,,,
060730215011,215011,6268600.910827995,1928109.4113236056,200001,332462,16.9,1769,,,
060730215012,215012,6267356.447476576,1928991.9317122838,200001,422158,6.7,929,,,
060730215013,215013,6267853.56359088,1927358.8300232394,200001,321544,13.4,1120,,,
060730215021,215021,6273990.191542166,1930484.2133341439,165137,195394,31.6,6125,,,
060730215022,215022,6276868.932697403,1927162.8838777032,200001,253459,14.4,1852,,,
060730215023,215023,6270644.57886327,1924113.6631348128,152039,194607,28.6,1975,,,
060730216001,216001,6285659.890569326,1822587.9159193682,91207,108345,26.5,2324,,,
060730216002,216002,6277925.518120769,1827830.743206781,115384,182849,30.1,1327,,,
060730218001,218001,6274984.238988685,1829779.8743543827,158576,202611,25.2,965,,,
