id,bg_geoid,ctblockgroup
423464,060730085112,85112.0
423487,060730158011,158011.0
423523,060730058012,58012.0
423559,060730202141,202141.0
423590,060730151004,151004.0
423610,060730068021,68021.0
423624,060730208012,208012.0
423643,060730083732,83732.0
423648,060730126001,126001.0
423653,060730218001,218001.0
423671,,117001.0
423675,060730083453,83453.0
423677,060730083602,83602.0
423697,060730033052,33052.0
423723,060730214013,214013.0
423757,060730065002,65002.0
423770,060730202143,202143.0
423771,060730096044,96044.0
423780,060730092042,92042.0
423782,060730054031,54031.0
423795,060730173061,173061.0
423799,060730133192,133192.0
423812,060730200294,200294.0
423827,060730176061,176061.0
423842,060730023012,23012.0
423848,060730001002,1002.0
423858,060730163012,163012.0
423859,060730150022,150022.0
423860,060730150022,150022.0
423871,060730058022,58022.0
423879,060730065001,65001.0
423881,060730207071,207071.0
423884,060730134123,134123.0
423890,060730031051,31051.0
423909,060730093072,93072.0
423910,060730015004,15004.0
423921,060730100093,100093.0
423934,060730029053,29053.0
423935,060730184001,184001.0
423938,060730173081,173081.0
423962,060730170561,170561.0
423970,060730083501,83501.0
423977,060730083462,83462.0
423981,060730083502,83502.0
423983,060730007001,7001.0
423992,060730002021,2021.0
423999,060730083051,83051.0
424022,060730083762,83762.0
424042,060730171081,171081.0
424055,060730214013,214013.0
424060,060730085025,85025.0
424061,060730083632,83632.0
424065,060730203131,203131.0
424086,060730149023,149023.0
424112,060730083501,83501.0
424122,060730007002,7002.0
424133,060730185042,185042.0
424144,060730091081,91081.0
424148,060730185044,185044.0
424188,060730198101,198101.0
424197,060730131032,131032.0
424198,060730118024,118024.0
424203,060730062001,62001.0
424204,060730083692,83692.0
424206,060730053012,53012.0
424209,060730170711,170711.0
424228,060730065001,65001.0
424229,060730162022,162022.0
424233,060730083501,83501.0
424234,060730083602,83602.0
424251,060730132051,132051.0
424275,060730218001,218001.0
424321,060730183012,183012.0
424324,060730170623,170623.0
424335,060730085112,85112.0
424336,060730083601,83601.0
424342,060730132051,132051.0
424352,060730170141,170141.0
424363,060730058022,58022.0
424384,060730089013,89013.0
424400,060730028043,28043.0
424403,060730150022,150022.0
424414,060730133162,133162.0
424420,060730079072,79072.0
424430,060730014001,14001.0
424433,060730083051,83051.0
424434,060730096022,96022.0
424439,060730178132,178132.0
424445,060730170492,170492.0
424453,060730198092,198092.0
424461,,104023.0
424476,060730178101,178101.0
424502,060730091081,91081.0
424507,060730100131,100131.0
424508,060730053021,53021.0
424532,060730172022,172022.0
424544,060730221022,221022.0
424558,060730085112,85112.0
424582,060730203131,203131.0
424583,060730202143,202143.0
424588,060730091081,91081.0
424600,060730170412,170412.0
424627,060730053012,53012.0
424639,060730004001,4001.0
424666,060730219001,219001.0
424689,060730180004,180004.0
424701,060730166193,166193.0
424711,060730136012,136012.0
424714,060730127001,127001.0
424717,060730083462,83462.0
424732,060730089022,89022.0
424756,060730214013,214013.0
424761,060730185043,185043.0
424766,060730054011,54011.0
424773,060730075022,75022.0
424774,,117001.0
424793,060730083282,83282.0
424824,060730027023,27023.0
424827,060730218001,218001.0
424835,060730082011,82011.0
424843,060730083462,83462.0
424852,060730170662,170662.0
424895,060730012012,12012.0
424901,060730134123,134123.0
424913,060730134123,134123.0
424919,060730127002,127002.0
424946,060730079121,79121.0
424948,060730133173,133173.0
424959,060730198031,198031.0
424989,060730085112,85112.0
424996,060730162021,162021.0
425003,060730083511,83511.0
425009,060730134243,134243.0
425011,060730193032,193032.0
425013,060730132061,132061.0
425020,060730096021,96021.0
425042,060730083701,83701.0
425046,060730042002,42002.0
425054,060730055001,55001.0
425065,060730139081,139081.0
425081,060730203132,203132.0
425093,060730191033,191033.0
425115,060730085112,85112.0
425136,060730208133,208133.0
425151,060730207081,207081.0
425153,060730101063,101063.0
425176,060730198101,198101.0
425186,060730098013,98013.0
425191,060730162021,162021.0
425220,060730030042,30042.0
425231,060730220002,220002.0
425237,060730208071,208071.0
425240,060730004004,4004.0
425241,060730095093,95093.0
425274,060730218001,218001.0
425281,060730083691,83691.0
425303,060730085111,85111.0
425340,060730191051,191051.0
425342,060730191051,191051.0
425356,060730170141,170141.0
425364,060730011001,11001.0
425367,060730005001,5001.0
425373,060730202092,202092.0
425374,060730065002,65002.0
425419,060730079071,79071.0
425433,060730183012,183012.0
425444,060730178091,178091.0
425448,060730100094,100094.0
425452,060730093072,93072.0
425463,060730011001,11001.0
425489,060730184003,184003.0
425493,060730150022,150022.0
425505,060730175012,175012.0
425527,060730208052,208052.0
425571,060730011002,11002.0
425581,060730096044,96044.0
425585,060730134123,134123.0
425591,060730144001,144001.0
425605,060730218001,218001.0
425624,060730176031,176031.0
425642,060730042002,42002.0
425649,060730061001,61001.0
425660,060730083501,83501.0
425666,060730100152,100152.0
425691,060730095053,95053.0
425700,060730206012,206012.0
425726,060730083501,83501.0
425727,060730068022,68022.0
425750,060730083573,83573.0
425791,060730054021,54021.0
425813,,118022.0
425819,060730208071,208071.0
425821,060730162021,162021.0
425830,060730011001,11001.0
425838,060730170224,170224.0
425839,060730065002,65002.0
425870,060730093072,93072.0
425873,060730216001,216001.0
425880,060730203101,203101.0
425893,060730170492,170492.0
425904,060730095093,95093.0
425912,060730033053,33053.0
425919,060730057001,57001.0
425960,060730198111,198111.0
425969,060730093074,93074.0
425971,060730013011,13011.0
426011,060730029043,29043.0
426012,060730214011,214011.0
426035,060730085094,85094.0
426039,060730221012,221012.0
426041,060730173033,173033.0
426043,060730032041,32041.0
426049,060730202143,202143.0
426054,060730096044,96044.0
426058,060730101074,101074.0
426064,060730085112,85112.0
426066,060730053013,53013.0
426092,060730134242,134242.0
426096,060730148041,148041.0
426098,060730150022,150022.0
426105,060730221012,221012.0
426107,060730170181,170181.0
426113,060730132032,132032.0
426133,060730085111,85111.0
426138,060730013012,13012.0
426149,060730009023,9023.0
426150,060730170225,170225.0
426156,060730091034,91034.0
426165,060730079101,79101.0
426168,060730054021,54021.0
426174,060730166142,166142.0
426184,060730089022,89022.0
426192,060730205001,205001.0
426201,060730054031,54031.0
426215,060730016002,16002.0
426219,060730083571,83571.0
426262,060730014001,14001.0
426269,060730184003,184003.0
426270,060730170492,170492.0
426283,060730083051,83051.0
426284,060730176031,176031.0
426298,060730083051,83051.0
426304,060730214013,214013.0
426311,060730203131,203131.0
426328,060730072003,72003.0
426337,060730049003,49003.0
426339,060730045012,45012.0
426364,060730050001,50001.0
426370,060730091021,91021.0
426384,060730184003,184003.0
426392,060730134123,134123.0
426401,,121021.0
426402,060730105023,105023.0
426405,060730184003,184003.0
426417,060730022021,22021.0
426419,060730129001,129001.0
426452,060730170711,170711.0
426464,060730052021,52021.0
426480,060730200193,200193.0
426482,060730116012,116012.0
426491,060730162021,162021.0
426510,060730200302,200302.0
426512,060730096033,96033.0
426517,060730214022,214022.0
426518,060730071003,71003.0
426544,060730178132,178132.0
426573,060730170492,170492.0
426578,060730065001,65001.0
426581,060730029045,29045.0
426587,060730132051,132051.0
426600,,120032.0
426606,060730166161,166161.0
426615,060730083501,83501.0
426627,060730170532,170532.0
426634,060730214013,214013.0
426666,060730100134,100134.0
426674,060730203101,203101.0
426703,060730100172,100172.0
426705,060730200294,200294.0
426720,060730202143,202143.0
426721,060730034041,34041.0
426726,060730023023,23023.0
426737,060730197021,197021.0
426757,060730200294,200294.0
426761,060730068021,68021.0
426776,060730218001,218001.0
426783,060730101041,101041.0
426794,060730093074,93074.0
426827,060730148042,148042.0
426834,060730045011,45011.0
426893,060730053011,53011.0
426904,060730041021,41021.0
426908,060730160001,160001.0
426909,060730170401,170401.0
426923,060730087022,87022.0
426963,060730083701,83701.0
426966,060730093072,93072.0
426976,060730133192,133192.0
426983,060730166172,166172.0
426990,060730011001,11001.0
427016,060730206013,206013.0
427049,060730132051,132051.0
427050,060730150022,150022.0
427089,060730083502,83502.0
427106,060730202112,202112.0
427108,060730022022,22022.0
427121,060730058011,58011.0
427127,060730031113,31113.0
427143,060730087022,87022.0
427165,060730094001,94001.0
427169,060730083601,83601.0
427187,060730083501,83501.0
427209,060730083441,83441.0
427240,060730085111,85111.0
427246,060730214011,214011.0
427265,060730202141,202141.0
427280,060730174034,174034.0
427281,060730198111,198111.0
427297,060730068022,68022.0
427320,060730085112,85112.0
427351,060730166171,166171.0
427356,060730208104,208104.0
427373,060730200294,200294.0
427380,060730093074,93074.0
427381,060730083121,83121.0
427383,060730131032,131032.0
427423,060730184003,184003.0
427425,060730170553,170553.0
427430,060730176061,176061.0
427432,060730202022,202022.0
427435,060730054021,54021.0
427442,060730221012,221012.0
427447,060730170561,170561.0
427449,060730162021,162021.0
427458,060730065002,65002.0
427462,060730162021,162021.0
427498,060730009011,9011.0
427571,060730134251,134251.0
427578,060730176013,176013.0
427582,060730068011,68011.0
427587,060730100161,100161.0
427593,060730202143,202143.0
427600,060730202143,202143.0
427618,060730219001,219001.0
427621,060730178081,178081.0
427636,060730034013,34013.0
427637,060730053011,53011.0
427640,060730076014,76014.0
427654,060730076013,76013.0
427696,060730085013,85013.0
427702,060730083132,83132.0
427709,060730170492,170492.0
427719,060730214013,214013.0
427720,060730089022,89022.0
427722,060730006003,6003.0
427727,060730054023,54023.0
427770,060730083501,83501.0
427775,060730162021,162021.0
427778,060730082011,82011.0
427782,060730203101,203101.0
427798,060730083051,83051.0
427800,060730003012,3012.0
427802,060730100152,100152.0
427807,060730021001,21001.0
427816,060730180002,180002.0
427836,060730100152,100152.0
427865,060730132051,132051.0
427887,060730200302,200302.0
427892,060730100192,100192.0
427899,060730133173,133173.0
427921,060730170492,170492.0
427924,060730200293,200293.0
427925,060730054023,54023.0
427942,060730123042,123042.0
427955,060730208121,208121.0
427962,060730175012,175012.0
427964,060730200302,200302.0
427967,060730162021,162021.0
427979,060730085112,85112.0
428009,060730087021,87021.0
428010,060730083273,83273.0
428011,060730093074,93074.0
428018,060730198113,198113.0
428039,060730200302,200302.0
428040,060730003021,3021.0
428046,060730100152,100152.0
428048,060730053011,53011.0
428053,060730180001,180001.0
428072,060730125021,125021.0
428112,060730170333,170333.0
428120,060730085112,85112.0
428142,060730096034,96034.0
428159,060730082012,82012.0
428176,060730214013,214013.0
428187,060730166172,166172.0
428211,060730139063,139063.0
428232,060730133062,133062.0
428233,060730179012,179012.0
428241,060730079072,79072.0
428249,060730085111,85111.0
428260,060730144002,144002.0
428261,060730056022,56022.0
428281,060730098041,98041.0
428305,060730093074,93074.0
428312,060730170451,170451.0
428313,060730202143,202143.0
428315,060730100152,100152.0
428330,060730170502,170502.0
428341,060730172012,172012.0
428362,060730007002,7002.0
428391,060730083721,83721.0
428398,060730170442,170442.0
428412,060730144002,144002.0
428471,060730065002,65002.0
428490,060730200172,200172.0
428496,060730053011,53011.0
428531,060730176014,176014.0
428537,060730174034,174034.0
428557,060730123042,123042.0
428565,060730133192,133192.0
428571,060730148032,148032.0
428580,060730170413,170413.0
428582,060730132051,132051.0
428584,060730203131,203131.0
428588,060730132031,132031.0
428601,060730123032,123032.0
428604,060730083671,83671.0
428619,060730178131,178131.0
428621,060730083501,83501.0
428622,060730166152,166152.0
428625,060730134122,134122.0
428630,060730058021,58021.0
428634,060730034043,34043.0
428642,060730096034,96034.0
428649,060730184003,184003.0
428665,060730093072,93072.0
428687,060730093071,93071.0
428692,060730144001,144001.0
428694,060730026013,26013.0
428709,060730079052,79052.0
428715,060730056022,56022.0
428733,060730198051,198051.0
428736,060730100091,100091.0
428783,060730093072,93072.0
428789,060730185045,185045.0
428826,060730170226,170226.0
428859,060730185223,185223.0
428864,060730134242,134242.0
428892,060730070021,70021.0
428897,060730218001,218001.0
428906,060730079071,79071.0
428927,060730061002,61002.0
428934,060730185045,185045.0
428939,060730184002,184002.0
428940,060730028042,28042.0
428942,060730085071,85071.0
428977,060730091023,91023.0
428996,060730068011,68011.0
429020,060730051032,51032.0
429023,060730134202,134202.0
429039,060730083762,83762.0
429053,060730200294,200294.0
429056,060730185042,185042.0
429068,060730198051,198051.0
429079,060730100161,100161.0
429085,060730077011,77011.0
429092,060730032041,32041.0
429103,060730194032,194032.0
429108,060730202022,202022.0
429109,060730032041,32041.0
429119,060730083501,83501.0
429124,060730018024,18024.0
429129,060730083501,83501.0
429133,060730053021,53021.0
429134,060730171072,171072.0
429148,060730021003,21003.0
429151,,123021.0
429162,060730085112,85112.0
429179,060730101111,101111.0
429223,060730074022,74022.0
429229,060730173033,173033.0
429237,060730034011,34011.0
429313,060730134242,134242.0
429318,060730100093,100093.0
429335,060730050001,50001.0
429336,060730085094,85094.0
429344,060730100054,100054.0
429354,060730083241,83241.0
429364,060730065001,65001.0
429387,060730036021,36021.0
429394,060730053011,53011.0
429423,060730083501,83501.0
429426,060730079071,79071.0
429435,060730100152,100152.0
429463,060730044002,44002.0
429476,060730202022,202022.0
429483,060730029041,29041.0
429485,060730126001,126001.0
429492,060730083523,83523.0
429494,060730208063,208063.0
429503,060730050001,50001.0
429544,060730085051,85051.0
429564,,108001.0
429586,060730206012,206012.0
429606,060730173061,173061.0
429613,060730132035,132035.0
429644,060730177015,177015.0
429675,060730066002,66002.0
429685,060730128003,128003.0
429706,060730131043,131043.0
429724,060730176061,176061.0
429738,060730134123,134123.0
429743,060730083501,83501.0
429770,060730172022,172022.0
429777,060730028042,28042.0
429779,060730029022,29022.0
429784,060730204031,204031.0
429790,060730013012,13012.0
429808,060730221012,221012.0
429812,,120032.0
429860,060730093081,93081.0
429876,060730085111,85111.0
429877,060730003021,3021.0
429878,060730075014,75014.0
429906,060730148031,148031.0
429927,060730083502,83502.0
429930,060730170225,170225.0
429931,060730184001,184001.0
429944,060730083453,83453.0
429948,060730053021,53021.0
429957,060730039023,39023.0
429965,060730159011,159011.0
429991,060730100093,100093.0
429996,060730060002,60002.0
430007,060730032041,32041.0
430027,060730214022,214022.0
430029,060730144001,144001.0
430046,060730034032,34032.0
430047,060730203111,203111.0
430048,060730093072,93072.0
430063,060730027091,27091.0
430074,060730054011,54011.0
430088,060730203131,203131.0
430112,060730083462,83462.0
430113,060730185042,185042.0
430114,060730144002,144002.0
430122,060730162021,162021.0
430123,060730126003,126003.0
430127,060730096044,96044.0
430128,060730207062,207062.0
430140,060730083501,83501.0
430150,060730134242,134242.0
430154,060730208064,208064.0
430173,060730020013,20013.0
430199,060730051023,51023.0
430200,060730085112,85112.0
430202,060730171084,171084.0
430217,060730083602,83602.0
430220,060730200294,200294.0
430230,060730170703,170703.0
430238,060730178014,178014.0
430240,060730171081,171081.0
430242,060730087022,87022.0
430245,060730087022,87022.0
430256,060730134242,134242.0
430263,060730029032,29032.0
430271,060730147022,147022.0
430290,060730216002,216002.0
430340,060730083501,83501.0
430361,060730208133,208133.0
430378,060730134092,134092.0
430385,060730184003,184003.0
430397,060730162021,162021.0
430437,060730083571,83571.0
430459,060730083501,83501.0
430460,060730175021,175021.0
430466,060730072002,72002.0
430478,060730016003,16003.0
430480,060730085112,85112.0
430496,060730176062,176062.0
430514,060730170373,170373.0
430529,,111001.0
430546,060730133171,133171.0
430575,060730076012,76012.0
430580,060730083781,83781.0
430585,060730132051,132051.0
430634,060730170403,170403.0
430638,060730133072,133072.0
430646,060730009022,9022.0
430655,060730004001,4001.0
430660,060730040004,40004.0
430661,060730100012,100012.0
430667,060730162021,162021.0
430679,060730091034,91034.0
430732,060730083762,83762.0
430748,060730178014,178014.0
430754,060730097061,97061.0
430760,060730162021,162021.0
430763,060730148043,148043.0
430774,060730100152,100152.0
430793,060730208133,208133.0
430822,060730056022,56022.0
430833,060730013012,13012.0
430856,060730162021,162021.0
430860,060730100093,100093.0
430874,060730023023,23023.0
430882,060730075013,75013.0
430883,060730166161,166161.0
430884,060730162021,162021.0
430885,060730085111,85111.0
430896,060730185223,185223.0
430906,060730032041,32041.0
430912,060730023012,23012.0
430933,060730175012,175012.0
430953,060730203131,203131.0
430965,060730191033,191033.0
430982,,118022.0
431046,060730134091,134091.0
431082,060730085094,85094.0
431140,060730033012,33012.0
431168,060730096034,96034.0
431170,060730166152,166152.0
431174,060730134243,134243.0
431179,060730133203,133203.0
431181,060730071003,71003.0
431191,060730023012,23012.0
431196,060730170226,170226.0
431198,060730100094,100094.0
431217,060730083671,83671.0
431219,060730095093,95093.0
431226,060730171081,171081.0
431233,060730185092,185092.0
431251,060730061001,61001.0
431275,060730185091,185091.0
431276,060730176061,176061.0
431290,060730162013,162013.0
431301,060730048003,48003.0
431314,060730218001,218001.0
431318,060730208013,208013.0
431329,060730218001,218001.0
431337,060730058012,58012.0
431344,060730096033,96033.0
431350,060730170484,170484.0
431360,060730091072,91072.0
431365,060730065001,65001.0
431451,060730083501,83501.0
431458,060730078002,78002.0
431483,060730079113,79113.0
431495,060730083781,83781.0
431522,060730089022,89022.0
431535,060730203131,203131.0
431536,060730173081,173081.0
431547,060730203131,203131.0
431551,060730170572,170572.0
431565,060730170553,170553.0
431566,060730083442,83442.0
431568,060730171131,171131.0
431603,060730166152,166152.0
431621,060730083692,83692.0
431644,060730162021,162021.0
431649,060730044001,44001.0
431666,060730054032,54032.0
431668,060730185151,185151.0
431690,060730200172,200172.0
431693,060730085112,85112.0
431699,060730054023,54023.0
431721,060730085112,85112.0
431737,060730176061,176061.0
431747,060730018023,18023.0
431748,060730036021,36021.0
431749,060730027033,27033.0
431752,060730054011,54011.0
431753,060730085112,85112.0
431763,060730184002,184002.0
431768,060730144002,144002.0
431791,060730202112,202112.0
431814,060730083502,83502.0
431815,060730053021,53021.0
431823,060730170492,170492.0
431833,060730088002,88002.0
431841,,121021.0
431843,060730023011,23011.0
431857,060730170431,170431.0
431859,060730083602,83602.0
431864,060730054012,54012.0
431875,060730058011,58011.0
431897,060730170711,170711.0
431909,060730135032,135032.0
431918,060730170492,170492.0
431938,060730139051,139051.0
431945,060730170703,170703.0
431973,060730085112,85112.0
431978,060730134243,134243.0
431987,060730200293,200293.0
432010,060730201081,201081.0
432036,060730054011,54011.0
432043,060730110001,110001.0
432048,060730177015,177015.0
432049,060730058021,58021.0
432056,060730083692,83692.0
432069,060730176061,176061.0
432073,060730201053,201053.0
432087,060730178132,178132.0
432099,060730171094,171094.0
432100,060730221012,221012.0
432103,060730083462,83462.0
432110,060730219001,219001.0
432128,060730009023,9023.0
432136,060730170502,170502.0
432173,060730046002,46002.0
432178,060730075021,75021.0
432189,060730158021,158021.0
432231,060730100152,100152.0
432263,,120032.0
432272,060730133032,133032.0
432278,060730058022,58022.0
432288,060730062001,62001.0
432298,060730053013,53013.0
432304,060730206013,206013.0
432320,060730177023,177023.0
432322,060730200172,200172.0
432337,060730053011,53011.0
432344,060730131032,131032.0
432346,060730069002,69002.0
432347,060730065003,65003.0
432349,060730034011,34011.0
432385,060730083462,83462.0
432406,060730032093,32093.0
432417,060730054011,54011.0
432428,060730163011,163011.0
432473,060730184003,184003.0
432522,060730083072,83072.0
432523,060730170711,170711.0
432529,060730207072,207072.0
432540,060730085113,85113.0
432545,060730185045,185045.0
432546,060730032091,32091.0
432574,060730079052,79052.0
432631,060730185151,185151.0
432649,060730083691,83691.0
432653,060730170394,170394.0
432664,060730179012,179012.0
432670,060730032142,32142.0
432681,060730083502,83502.0
432693,060730083501,83501.0
432697,060730085112,85112.0
432698,060730004001,4001.0
432718,060730176061,176061.0
432724,060730219002,219002.0
432730,060730082021,82021.0
432746,,123021.0
432749,060730053011,53011.0
432761,060730083582,83582.0
432778,060730056022,56022.0
432800,060730186211,186211.0
432804,060730082011,82011.0
432805,060730053011,53011.0
432806,060730095093,95093.0
432819,060730197011,197011.0
432825,060730149021,149021.0
432853,060730101102,101102.0
432889,060730099021,99021.0
432898,060730203131,203131.0
432908,060730100093,100093.0
432915,060730150022,150022.0
432921,060730200172,200172.0
432923,060730054011,54011.0
432940,060730061002,61002.0
432954,060730083732,83732.0
432960,060730199041,199041.0
432988,060730011001,11001.0
433002,060730051023,51023.0
433029,060730091021,91021.0
433109,,117001.0
433110,060730203131,203131.0
433128,060730205002,205002.0
433138,060730013012,13012.0
433149,060730074022,74022.0
433155,060730139082,139082.0
433165,060730176061,176061.0
433183,060730062001,62001.0
433184,060730221024,221024.0
433201,060730085031,85031.0
433220,060730208133,208133.0
433233,060730170482,170482.0
433234,060730170482,170482.0
433243,060730198031,198031.0
433253,060730097062,97062.0
433282,060730083501,83501.0
433285,,104011.0
433312,060730133173,133173.0
433313,060730161003,161003.0
433320,060730170641,170641.0
433328,060730214013,214013.0
433331,060730083272,83272.0
433338,060730181022,181022.0
433343,060730030011,30011.0
433352,060730178132,178132.0
433361,060730085112,85112.0
433369,060730101032,101032.0
433388,060730221012,221012.0
433420,060730096034,96034.0
433467,060730014001,14001.0
433503,060730056022,56022.0
433517,060730079113,79113.0
433525,060730170414,170414.0
433531,060730199041,199041.0
433547,060730110001,110001.0
433549,060730083762,83762.0
433558,060730060001,60001.0
433590,060730170451,170451.0
433608,060730082012,82012.0
433616,060730076011,76011.0
433639,060730174034,174034.0
433643,060730197021,197021.0
433667,060730134202,134202.0
433679,060730175011,175011.0
433681,060730073041,73041.0
433691,060730083692,83692.0
433695,060730185042,185042.0
433698,060730079052,79052.0
433718,060730054011,54011.0
433732,060730053011,53011.0
433753,060730101102,101102.0
433759,060730100094,100094.0
433776,060730027121,27121.0
433802,060730085112,85112.0
433803,060730065002,65002.0
433811,060730176062,176062.0
433877,060730027034,27034.0
433904,060730026013,26013.0
433954,060730015001,15001.0
433963,060730054021,54021.0
433969,060730082011,82011.0
433981,060730185221,185221.0
434002,060730136012,136012.0
434010,060730203081,203081.0
434021,060730202072,202072.0
434024,060730019001,19001.0
434034,060730062001,62001.0
434051,060730133192,133192.0
434055,060730170691,170691.0
434056,060730083602,83602.0
434110,060730091034,91034.0
434117,060730025021,25021.0
434131,060730085112,85112.0
434165,060730194032,194032.0
434175,060730083602,83602.0
434176,060730170492,170492.0
434185,060730085112,85112.0
434189,060730170552,170552.0
434197,060730183022,183022.0
434210,060730162021,162021.0
434213,060730120021,120021.0
434216,060730134232,134232.0
434232,060730101061,101061.0
434234,060730081021,81021.0
434267,060730085112,85112.0
434272,060730102013,102013.0
434274,060730166152,166152.0
434275,060730100172,100172.0
434276,,123021.0
434294,060730179012,179012.0
434318,060730014002,14002.0
434319,060730083802,83802.0
434339,060730035011,35011.0
434355,060730221012,221012.0
434365,060730054012,54012.0
434390,060730065002,65002.0
434408,060730134242,134242.0
434419,060730202022,202022.0
434468,060730006003,6003.0
434487,060730125011,125011.0
434504,060730098025,98025.0
434509,060730083762,83762.0
434512,060730083501,83501.0
434528,060730095043,95043.0
434531,,104011.0
434537,060730075021,75021.0
434543,060730170141,170141.0
434544,060730085111,85111.0
434545,060730014002,14002.0
434556,060730053013,53013.0
434568,060730083501,83501.0
434570,060730202092,202092.0
434571,060730170482,170482.0
434577,060730148033,148033.0
434580,060730148033,148033.0
434624,,121011.0
434646,060730175012,175012.0
434648,060730100094,100094.0
434657,060730200422,200422.0
434658,060730177022,177022.0
434661,060730065002,65002.0
434676,060730053012,53012.0
434725,060730054011,54011.0
434729,060730100054,100054.0
434776,060730166161,166161.0
434790,060730166171,166171.0
434812,060730083451,83451.0
434824,060730054031,54031.0
434837,060730144001,144001.0
434850,060730149022,149022.0
434867,060730173061,173061.0
434883,060730134123,134123.0
434885,060730014003,14003.0
434892,060730075014,75014.0
434896,060730100103,100103.0
434904,060730173071,173071.0
434910,060730218001,218001.0
434921,060730119023,119023.0
434937,060730079112,79112.0
434948,060730182023,182023.0
434949,060730091081,91081.0
434952,060730085112,85112.0
435005,060730089022,89022.0
435031,060730202072,202072.0
435040,060730054021,54021.0
435072,060730022012,22012.0
435080,060730098025,98025.0
435097,060730199041,199041.0
435120,060730089022,89022.0
435132,060730185045,185045.0
435136,060730202092,202092.0
435141,060730083532,83532.0
435154,060730203102,203102.0
435166,060730100161,100161.0
435168,060730053011,53011.0
435172,060730032041,32041.0
435200,060730100152,100152.0
435210,060730065001,65001.0
435216,060730031073,31073.0
435224,060730034014,34014.0
435226,060730200293,200293.0
435228,060730162021,162021.0
435229,,123021.0
435259,,121021.0
435260,060730144001,144001.0
435279,060730076013,76013.0
435284,060730200172,200172.0
435290,060730132043,132043.0
435293,060730023022,23022.0
435298,060730021001,21001.0
435308,060730203132,203132.0
435311,060730166152,166152.0
435315,060730058011,58011.0
435335,060730029021,29021.0
435340,060730170651,170651.0
435345,060730086002,86002.0
435361,060730184003,184003.0
435374,060730083762,83762.0
435376,060730083241,83241.0
435387,060730089022,89022.0
435393,060730009023,9023.0
435416,060730162021,162021.0
435426,060730130004,130004.0
435434,060730122001,122001.0
435453,060730030012,30012.0
435454,060730171081,171081.0
435485,060730093074,93074.0
435502,060730219001,219001.0
435504,060730083241,83241.0
435508,060730018024,18024.0
435580,060730082011,82011.0
435582,060730083501,83501.0
435597,060730007001,7001.0
435606,060730073031,73031.0
435611,060730029022,29022.0
435628,060730053011,53011.0
435635,060730166141,166141.0
435636,060730045013,45013.0
435665,060730176012,176012.0
435682,060730178014,178014.0
435687,060730170703,170703.0
435695,060730132043,132043.0
435697,060730105021,105021.0
435723,060730085112,85112.0
435725,060730218001,218001.0
435743,060730010002,10002.0
435755,060730089021,89021.0
435775,060730082022,82022.0
435776,060730041021,41021.0
435783,060730062001,62001.0
435791,060730053022,53022.0
435793,060730091021,91021.0
435794,060730083611,83611.0
435813,060730166141,166141.0
435816,060730202022,202022.0
435818,060730162021,162021.0
435820,060730072003,72003.0
435823,,118011.0
435830,060730056022,56022.0
435850,060730133192,133192.0
435851,060730176011,176011.0
435853,060730083591,83591.0
435860,060730029051,29051.0
435898,060730076012,76012.0
435915,060730100093,100093.0
435924,060730089022,89022.0
435969,060730089022,89022.0
435982,060730133162,133162.0
436009,060730068011,68011.0
436022,060730173061,173061.0
436025,060730036012,36012.0
436032,060730066002,66002.0
436043,060730139092,139092.0
436067,060730062001,62001.0
436080,060730091072,91072.0
436089,060730170523,170523.0
436093,060730206013,206013.0
436098,060730098014,98014.0
436111,060730068023,68023.0
436112,060730089022,89022.0
436125,060730218001,218001.0
436134,060730052011,52011.0
436136,060730079051,79051.0
436157,060730182011,182011.0
436179,060730178132,178132.0
436216,060730148051,148051.0
436238,060730078004,78004.0
436259,060730053021,53021.0
436263,060730176031,176031.0
436311,060730132051,132051.0
436323,060730085112,85112.0
436336,060730085112,85112.0
436361,060730183012,183012.0
436365,060730085112,85112.0
436368,060730062001,62001.0
436371,060730065001,65001.0
436386,060730083501,83501.0
436391,060730053013,53013.0
436406,060730004003,4003.0
436409,060730054023,54023.0
436434,060730085112,85112.0
436435,060730083492,83492.0
436436,060730170544,170544.0
436440,,109002.0
436444,060730085113,85113.0
436452,060730173031,173031.0
436456,060730170552,170552.0
436475,060730105024,105024.0
436484,060730083582,83582.0
436524,060730032092,32092.0
436529,060730162021,162021.0
436538,060730053012,53012.0
436559,060730200172,200172.0
436579,060730176051,176051.0
436584,060730203132,203132.0
436611,060730173081,173081.0
436620,060730221012,221012.0
436621,060730178131,178131.0
436638,060730101071,101071.0
436667,060730089022,89022.0
436668,060730032041,32041.0
436680,060730201053,201053.0
436704,060730071003,71003.0
436709,060730178011,178011.0
436710,060730202141,202141.0
436718,,117001.0
436719,,117001.0
436723,060730054021,54021.0
436730,060730140014,140014.0
436784,060730202142,202142.0
436799,060730170561,170561.0
436810,060730098022,98022.0
436811,060730096041,96041.0
436817,060730161002,161002.0
436818,060730204031,204031.0
436826,060730162022,162022.0
436834,060730138011,138011.0
436868,060730170552,170552.0
436870,060730054023,54023.0
436876,060730100012,100012.0
436950,060730185042,185042.0
436964,060730085112,85112.0
436988,060730175012,175012.0
436995,060730101061,101061.0
436996,060730221012,221012.0
437017,060730083762,83762.0
437018,060730170552,170552.0
437022,060730083462,83462.0
437027,060730029031,29031.0
437040,060730198051,198051.0
